doyfrac,doy,timefrac,site,chl_rfu,chl,cond,nLF cond,odo_sat,odo_satlocal,odo,salinity,spcond,pc_rfu,pc,tds,wiper,ph,ph_mv,temp,battery,cablepower
192.3,192,0.3,Green Valley 2019 - Site 5553,0.78,16.31,174,168.8,144.1,144.1,11.59,0.08,169.3,9.86,12.42,110,1.204,10.56,-274.3,26.443,2.53,1.6
192.31,192,0.31,Green Valley 2019 - Site 5554,0.8,16.39,173.9,168.8,143.9,143.9,11.58,0.08,169.2,10.03,12.59,110,1.198,10.56,-274.2,26.425,2.53,1.6
192.32,192,0.32,Green Valley 2019 - Site 5555,0.83,16.5,173.8,168.8,143.7,143.7,11.57,0.08,169.2,10.04,12.6,110,1.196,10.56,-274.5,26.421,2.53,1.6
192.33,192,0.33,Green Valley 2019 - Site 5556,0.8,16.4,173.6,168.5,143.6,143.6,11.56,0.08,169,10.38,12.94,110,1.193,10.55,-274,26.412,2.53,1.6
192.34,192,0.34,Green Valley 2019 - Site 5557,0.81,16.43,174,169,143.5,143.5,11.56,0.08,169.5,10.24,12.8,110,1.199,10.56,-274.5,26.391,2.53,1.6
192.35,192,0.35,Green Valley 2019 - Site 5558,0.82,16.49,173.7,168.8,143.4,143.4,11.55,0.08,169.3,10.37,12.92,110,1.202,10.56,-274.5,26.388,2.53,1.6
192.36,192,0.36,Green Valley 2019 - Site 5559,0.8,16.38,173.7,168.8,143.3,143.3,11.55,0.08,169.3,10.31,12.86,110,1.206,10.56,-274.5,26.357,2.53,1.6
192.38,192,0.38,Green Valley 2019 - Site 5560,0.84,16.57,173.5,168.6,143.2,143.2,11.54,0.08,169.1,10.52,13.07,110,1.211,10.57,-275,26.356,2.53,1.6
192.39,192,0.39,Green Valley 2019 - Site 5561,0.81,16.42,173.8,169,143.2,143.2,11.54,0.08,169.4,10.59,13.14,110,1.202,10.58,-275.3,26.351,2.53,1.6
192.4,192,0.4,Green Valley 2019 - Site 5562,0.78,16.32,174.6,169.6,143.3,143.3,11.54,0.08,170.1,10.36,12.91,111,1.197,10.59,-276.1,26.386,2.53,1.6
192.41,192,0.41,Green Valley 2019 - Site 5563,0.76,16.24,174.5,169.6,143.3,143.3,11.55,0.08,170,10.15,12.71,111,1.2,10.58,-275.7,26.362,2.53,1.6
192.42,192,0.42,Green Valley 2019 - Site 5564,0.82,16.47,174.6,169.7,143.2,143.2,11.54,0.08,170.1,10.43,12.98,111,1.207,10.59,-276.4,26.366,2.53,1.6
192.43,192,0.43,Green Valley 2019 - Site 5565,0.86,16.63,174.8,169.9,143.3,143.3,11.55,0.08,170.4,11.32,13.88,111,1.212,10.6,-276.6,26.361,2.53,1.6
192.44,192,0.44,Green Valley 2019 - Site 5566,0.83,16.49,175.2,170.2,143.4,143.4,11.55,0.08,170.7,10.9,13.46,111,1.201,10.61,-277.1,26.393,2.53,1.6
192.45,192,0.45,Green Valley 2019 - Site 5567,0.81,16.45,175.6,170.5,143.5,143.5,11.56,0.08,171,10.73,13.29,111,1.197,10.61,-277.5,26.416,2.53,1.6
192.46,192,0.46,Green Valley 2019 - Site 5568,0.85,16.58,175.6,170.4,143.7,143.7,11.56,0.08,170.9,11.27,13.83,111,1.197,10.6,-277.1,26.434,2.53,1.6
192.47,192,0.47,Green Valley 2019 - Site 5569,0.85,16.59,176.2,170.9,143.9,143.9,11.57,0.08,171.4,11.03,13.59,111,1.201,10.61,-277.5,26.474,2.53,1.6
192.48,192,0.48,Green Valley 2019 - Site 5570,0.84,16.55,177.1,171.5,144.1,144.1,11.58,0.08,172.1,11.19,13.75,112,1.208,10.63,-278.4,26.524,2.53,1.6
192.49,192,0.49,Green Valley 2019 - Site 5571,0.79,16.37,177.8,172.2,144.2,144.2,11.58,0.08,172.7,10.76,13.31,112,1.201,10.65,-280,26.538,2.52,1.6
192.5,192,0.5,Green Valley 2019 - Site 5572,0.79,16.35,178.4,172.8,144.4,144.4,11.6,0.08,173.4,10.02,12.58,113,1.201,10.65,-279.7,26.533,2.53,1.6
192.51,192,0.51,Green Valley 2019 - Site 5573,0.82,16.46,178.4,172.7,144.7,144.7,11.62,0.08,173.3,10.86,13.41,113,1.212,10.64,-279.4,26.553,2.52,1.6
192.52,192,0.52,Green Valley 2019 - Site 5574,0.78,16.31,180,173.9,145.2,145.2,11.63,0.08,174.4,10.83,13.38,113,1.205,10.66,-280.9,26.666,2.53,1.6
192.53,192,0.53,Green Valley 2019 - Site 5575,0.81,16.45,179.9,173.8,145.3,145.3,11.65,0.08,174.4,11.07,13.62,113,1.203,10.65,-280.3,26.656,2.52,1.6
192.54,192,0.54,Green Valley 2019 - Site 5576,0.79,16.35,180.3,174,145.7,145.7,11.67,0.08,174.6,10.85,13.41,113,1.2,10.66,-280.9,26.701,2.53,1.6
192.55,192,0.55,Green Valley 2019 - Site 5577,0.79,16.34,180.8,174.4,145.9,145.9,11.68,0.08,175,10.74,13.3,114,1.197,10.66,-280.9,26.725,2.53,1.6
192.56,192,0.56,Green Valley 2019 - Site 5578,0.81,16.44,180.5,174.1,146.1,146.1,11.69,0.08,174.7,10.5,13.06,114,1.201,10.66,-281,26.74,2.53,1.6
192.57,192,0.57,Green Valley 2019 - Site 5579,0.79,16.36,181.4,174.7,146.3,146.3,11.69,0.08,175.3,10.67,13.22,114,1.208,10.68,-282.2,26.815,2.53,1.6
192.58,192,0.58,Green Valley 2019 - Site 5580,0.79,16.34,181.8,175,146.5,146.5,11.71,0.08,175.7,10.53,13.08,114,1.211,10.68,-281.9,26.826,2.53,1.6
192.59,192,0.59,Green Valley 2019 - Site 5581,0.79,16.35,182,175.2,146.7,146.7,11.72,0.08,175.8,10.66,13.21,114,1.203,10.68,-282.1,26.84,2.52,1.7
192.6,192,0.6,Green Valley 2019 - Site 5582,0.84,16.55,182.7,175.8,146.9,146.9,11.73,0.08,176.5,11,13.56,115,1.194,10.69,-282.5,26.857,2.53,1.6
192.61,192,0.61,Green Valley 2019 - Site 5583,0.84,16.53,184.1,176.7,147.4,147.4,11.74,0.08,177.4,11.5,14.06,115,1.195,10.71,-284.2,26.98,2.52,1.6
192.63,192,0.63,Green Valley 2019 - Site 5584,0.77,16.28,184.5,177,147.8,147.8,11.77,0.08,177.8,10.41,12.97,116,1.204,10.72,-284.8,26.992,2.53,1.6
192.64,192,0.64,Green Valley 2019 - Site 5585,0.81,16.43,185.1,177.5,148,148,11.79,0.08,178.2,10.43,12.98,116,1.211,10.72,-284.7,27.013,2.52,1.6
192.65,192,0.65,Green Valley 2019 - Site 5586,0.78,16.29,185.5,178,148.2,148.2,11.81,0.08,178.7,10.42,12.98,116,1.206,10.73,-284.9,26.981,2.53,1.7
192.66,192,0.66,Green Valley 2019 - Site 5587,0.84,16.56,189.8,181.4,149,149,11.83,0.08,182.2,11.87,14.42,118,1.199,10.77,-288,27.182,2.52,1.7
192.67,192,0.67,Green Valley 2019 - Site 5588,0.82,16.47,191,182.4,149.7,149.7,11.88,0.09,183.2,10.86,13.42,119,1.194,10.78,-288.5,27.204,2.53,1.7
192.68,192,0.68,Green Valley 2019 - Site 5589,0.82,16.46,191.9,183.3,150.1,150.1,11.91,0.09,184.1,10.89,13.45,120,1.198,10.79,-288.9,27.217,2.53,1.7
192.69,192,0.69,Green Valley 2019 - Site 5590,0.85,16.58,189.3,181,150.2,150.2,11.92,0.08,181.8,10.37,12.93,118,1.206,10.77,-287.7,27.172,2.53,1.7
192.7,192,0.7,Green Valley 2019 - Site 5591,0.87,16.68,192.7,183.9,150.6,150.6,11.94,0.09,184.7,10.75,13.31,120,1.209,10.79,-289.2,27.249,2.53,1.7
192.71,192,0.71,Green Valley 2019 - Site 5592,0.82,16.47,193.5,184.5,151.1,151.1,11.98,0.09,185.4,10.38,12.93,120,1.201,10.8,-289.8,27.297,2.53,1.7
192.72,192,0.72,Green Valley 2019 - Site 5593,0.82,16.46,195.6,186.2,151.7,151.7,12,0.09,187.1,10.8,13.36,122,1.196,10.82,-291.2,27.368,2.53,1.7
192.73,192,0.73,Green Valley 2019 - Site 5594,0.85,16.57,195.5,186.1,152,152,12.03,0.09,187,10.75,13.3,122,1.193,10.83,-291.4,27.369,2.53,1.7
192.74,192,0.74,Green Valley 2019 - Site 5595,0.8,16.38,198.4,188.6,152.6,152.6,12.06,0.09,189.6,10.35,12.91,123,1.196,10.85,-292.8,27.444,2.52,1.7
192.75,192,0.75,Green Valley 2019 - Site 5596,0.84,16.56,201.4,190.9,153.7,153.7,12.11,0.09,191.9,10.29,12.85,125,1.208,10.89,-295.8,27.6,2.53,1.7
192.76,192,0.76,Green Valley 2019 - Site 5597,0.84,16.54,199.4,189.4,153.8,153.8,12.14,0.09,190.4,10.32,12.88,124,1.201,10.87,-294,27.495,2.53,1.7
192.77,192,0.77,Green Valley 2019 - Site 5598,0.86,16.64,198.7,188.7,154,154,12.16,0.09,189.7,10.32,12.88,123,1.201,10.85,-293.3,27.487,2.53,1.7
192.78,192,0.78,Green Valley 2019 - Site 5599,0.83,16.52,204.3,193.8,154.5,154.5,12.19,0.09,194.8,10.42,12.97,127,1.199,10.9,-295.8,27.537,2.53,1.7
192.79,192,0.79,Green Valley 2019 - Site 5600,0.85,16.6,206.5,195.8,155.2,155.2,12.23,0.09,196.8,10.23,12.78,128,1.199,10.91,-296.9,27.566,2.53,1.7
192.8,192,0.8,Green Valley 2019 - Site 5601,0.9,16.8,205,194.5,155.5,155.5,12.27,0.09,195.6,10.7,13.26,127,1.199,10.91,-296.4,27.535,2.53,1.7
192.81,192,0.81,Green Valley 2019 - Site 5602,0.99,17.14,203.6,193.3,155.9,155.9,12.3,0.09,194.3,11.04,13.59,126,1.197,10.9,-295.9,27.516,2.53,1.7
192.82,192,0.82,Green Valley 2019 - Site 5603,0.8,16.37,208.8,198.1,156.3,156.3,12.33,0.09,199.1,9.59,12.15,129,1.197,10.93,-298,27.536,2.53,1.7
192.83,192,0.83,Green Valley 2019 - Site 5604,0.9,16.77,205.1,194.7,156.6,156.6,12.36,0.09,195.7,10.36,12.91,127,1.196,10.9,-296.4,27.505,2.53,1.7
192.84,192,0.84,Green Valley 2019 - Site 5605,0.85,16.6,205.2,194.9,156.8,156.8,12.38,0.09,195.9,11.05,13.61,127,1.195,10.9,-296.2,27.486,2.53,1.7
192.85,192,0.85,Green Valley 2019 - Site 5606,0.95,16.99,205,194.9,157,157,12.41,0.09,195.9,10.76,13.32,127,1.194,10.9,-296.2,27.442,2.53,1.7
192.86,192,0.86,Green Valley 2019 - Site 5607,0.89,16.75,212,201.4,157.3,157.3,12.42,0.09,202.5,10.09,12.65,132,1.195,10.94,-298.3,27.466,2.53,1.7
192.88,192,0.88,Green Valley 2019 - Site 5608,0.99,17.13,207.6,197.3,157.7,157.7,12.46,0.09,198.3,10.12,12.67,129,1.194,10.93,-297.8,27.452,2.53,1.7
192.89,192,0.89,Green Valley 2019 - Site 5609,0.92,16.86,206.9,196.6,157.9,157.9,12.47,0.09,197.6,9.91,12.46,128,1.2,10.92,-297.6,27.466,2.53,1.7
192.9,192,0.9,Green Valley 2019 - Site 5610,0.87,16.65,205.5,195.5,158,158,12.49,0.09,196.4,9.7,12.26,128,1.211,10.91,-296.5,27.422,2.53,1.7
192.91,192,0.91,Green Valley 2019 - Site 5611,0.89,16.74,203.9,194,158.1,158.1,12.5,0.09,195,9.64,12.19,127,1.208,10.89,-295.6,27.384,2.53,1.7
192.92,192,0.92,Green Valley 2019 - Site 5612,0.88,16.71,201.8,192.2,158,158,12.51,0.09,193.1,9.94,12.5,126,1.196,10.88,-294.8,27.358,2.53,1.7
192.93,192,0.93,Green Valley 2019 - Site 5613,0.91,16.83,201.3,192,157.8,157.8,12.5,0.09,192.9,9.7,12.26,125,1.203,10.88,-294.8,27.297,2.53,1.7
192.94,192,0.94,Green Valley 2019 - Site 5614,0.91,16.83,198.7,189.6,157.7,157.7,12.5,0.09,190.4,10.38,12.93,124,1.206,10.87,-294.4,27.262,2.53,1.7
192.95,192,0.95,Green Valley 2019 - Site 5615,0.91,16.84,196,187.1,157.4,157.4,12.49,0.09,188,10.04,12.59,122,1.205,10.86,-293.4,27.233,2.53,1.7
192.96,192,0.96,Green Valley 2019 - Site 5616,0.93,16.91,195,186.3,157.3,157.3,12.48,0.09,187.1,10.38,12.94,122,1.204,10.86,-293.2,27.206,2.53,1.7
192.97,192,0.97,Green Valley 2019 - Site 5617,0.87,16.68,195.1,186.4,157.1,157.1,12.47,0.09,187.3,10.99,13.55,122,1.202,10.86,-293.4,27.177,2.53,1.7
192.98,192,0.98,Green Valley 2019 - Site 5618,0.88,16.7,195.1,186.6,157,157,12.48,0.09,187.4,10.69,13.24,122,1.202,10.86,-293.1,27.144,2.53,1.7
192.99,192,0.99,Green Valley 2019 - Site 5619,1.02,17.26,195.1,186.7,157,157,12.48,0.09,187.5,11.67,14.23,122,1.202,10.85,-293,27.126,2.53,1.7
193,193,0,Green Valley 2019 - Site 5620,0.98,17.11,192.5,184.3,156.8,156.8,12.47,0.09,185.1,11.63,14.18,120,1.2,10.83,-291.5,27.092,2.53,1.7
193.01,193,0.01,Green Valley 2019 - Site 5621,0.89,16.75,191.6,183.6,156.6,156.6,12.46,0.09,184.3,10.21,12.76,120,1.199,10.83,-291.6,27.064,2.52,1.7
193.02,193,0.02,Green Valley 2019 - Site 5622,0.98,17.13,190.1,182.2,156.1,156.1,12.43,0.09,183,11.56,14.11,119,1.2,10.83,-291.4,27.029,2.53,1.6
193.03,193,0.03,Green Valley 2019 - Site 5623,0.92,16.86,189.7,182.1,156.1,156.1,12.44,0.09,182.8,11.35,13.91,119,1.198,10.84,-292,26.986,2.53,1.7
193.04,193,0.04,Green Valley 2019 - Site 5624,0.96,17.03,187.6,180.1,155.7,155.7,12.41,0.08,180.9,12.35,14.91,118,1.196,10.82,-290.5,26.944,2.53,1.7
193.05,193,0.05,Green Valley 2019 - Site 5625,1.07,17.47,186.9,179.6,155.4,155.4,12.39,0.08,180.3,13.75,16.31,117,1.194,10.81,-290,26.917,2.52,1.6
193.06,193,0.06,Green Valley 2019 - Site 5626,1.01,17.25,186,178.8,155.1,155.1,12.38,0.08,179.5,11.53,14.08,117,1.201,10.8,-289.5,26.897,2.53,1.7
193.07,193,0.07,Green Valley 2019 - Site 5627,1.05,17.37,185,178.1,154.7,154.7,12.36,0.08,178.7,13.3,15.86,116,1.209,10.8,-289.4,26.838,2.53,1.6
193.08,193,0.08,Green Valley 2019 - Site 5628,1.06,17.43,184.8,177.9,154.4,154.4,12.34,0.08,178.6,12.45,15.01,116,1.201,10.8,-289.4,26.818,2.53,1.6
193.09,193,0.09,Green Valley 2019 - Site 5629,1.03,17.29,184.3,177.6,154.2,154.2,12.33,0.08,178.2,11.49,14.05,116,1.202,10.81,-289.9,26.788,2.53,1.6
193.1,193,0.1,Green Valley 2019 - Site 5630,1.07,17.46,183.7,177.1,154,154,12.32,0.08,177.7,12.29,14.84,116,1.199,10.81,-290.2,26.758,2.53,1.6
193.11,193,0.11,Green Valley 2019 - Site 5631,1.13,17.71,182,175.6,153.7,153.7,12.3,0.08,176.2,13.17,15.73,115,1.197,10.79,-288.9,26.728,2.52,1.6
193.13,193,0.13,Green Valley 2019 - Site 5632,1.04,17.35,181,174.8,153.2,153.2,12.27,0.08,175.4,12.44,15,114,1.194,10.78,-287.9,26.682,2.53,1.6
193.14,193,0.14,Green Valley 2019 - Site 5633,1.1,17.58,180.7,174.6,152.9,152.9,12.25,0.08,175.2,12.68,15.24,114,1.201,10.77,-287.5,26.657,2.52,1.6
193.15,193,0.15,Green Valley 2019 - Site 5634,0.98,17.1,180.4,174.3,152.6,152.6,12.24,0.08,174.9,11.42,13.98,114,1.211,10.77,-287.1,26.64,2.53,1.6
193.16,193,0.16,Green Valley 2019 - Site 5635,1.17,17.85,179.4,173.4,152.3,152.3,12.22,0.08,174,13.43,15.99,113,1.205,10.75,-286,26.62,2.52,1.6
193.17,193,0.17,Green Valley 2019 - Site 5636,1.1,17.6,177.5,171.7,152,152,12.2,0.08,172.3,13.61,16.16,112,1.199,10.72,-284.4,26.593,2.52,1.6
193.18,193,0.18,Green Valley 2019 - Site 5637,1.05,17.41,177.1,171.4,151.5,151.5,12.16,0.08,172,12.17,14.73,112,1.199,10.71,-283.8,26.565,2.52,1.6
193.19,193,0.19,Green Valley 2019 - Site 5638,1.11,17.63,176.1,170.6,151.1,151.1,12.13,0.08,171.1,13.75,16.31,111,1.204,10.7,-282.8,26.543,2.53,1.6
193.2,193,0.2,Green Valley 2019 - Site 5639,1.09,17.57,176.4,170.9,150.7,150.7,12.1,0.08,171.4,13.66,16.21,111,1.206,10.7,-283.1,26.521,2.52,1.6
193.21,193,0.21,Green Valley 2019 - Site 5640,1.05,17.38,175.2,169.9,150.2,150.2,12.08,0.08,170.4,14.84,17.39,111,1.21,10.68,-282.1,26.496,2.53,1.6
193.22,193,0.22,Green Valley 2019 - Site 5641,1.09,17.55,175,169.7,149.8,149.8,12.04,0.08,170.2,14.25,16.8,111,1.2,10.68,-281.6,26.461,2.52,1.6
193.23,193,0.23,Green Valley 2019 - Site 5642,1.16,17.82,175,169.9,149.5,149.5,12.03,0.08,170.4,13.43,15.99,111,1.195,10.68,-281.8,26.429,2.52,1.6
193.24,193,0.24,Green Valley 2019 - Site 5643,1.06,17.44,174.5,169.4,149.3,149.3,12.02,0.08,169.8,14.14,16.7,110,1.198,10.67,-281.3,26.442,2.52,1.6
193.25,193,0.25,Green Valley 2019 - Site 5644,1.03,17.3,174.3,169.2,149,149,11.99,0.08,169.7,11.73,14.29,110,1.203,10.67,-280.9,26.426,2.52,1.6
193.26,193,0.26,Green Valley 2019 - Site 5645,0.91,16.84,173.5,168.5,148.7,148.7,11.97,0.08,169,10.17,12.73,110,1.207,10.62,-278.2,26.408,2.52,1.6
193.27,193,0.27,Green Valley 2019 - Site 5646,1,17.18,173.2,168.3,148.2,148.2,11.94,0.08,168.7,10.34,12.89,110,1.211,10.63,-278.9,26.379,2.52,1.6
193.28,193,0.28,Green Valley 2019 - Site 5647,0.89,16.76,172.5,167.7,147.9,147.9,11.91,0.08,168.2,10.04,12.59,109,1.207,10.62,-278.1,26.367,2.52,1.6
193.29,193,0.29,Green Valley 2019 - Site 5648,0.81,16.45,172.5,167.8,147.6,147.6,11.9,0.08,168.2,9.8,12.35,109,1.195,10.62,-278.2,26.335,2.52,1.6
193.3,193,0.3,Green Valley 2019 - Site 5649,0.86,16.64,172.5,167.8,147.3,147.3,11.88,0.08,168.2,9.84,12.4,109,1.2,10.62,-278.2,26.329,2.52,1.6
193.31,193,0.31,Green Valley 2019 - Site 5650,0.9,16.81,172,167.3,147.1,147.1,11.86,0.08,167.7,10.56,13.11,109,1.213,10.61,-277.3,26.337,2.52,1.6
193.32,193,0.32,Green Valley 2019 - Site 5651,0.83,16.49,171.9,167.2,146.8,146.8,11.83,0.08,167.6,9.85,12.41,109,1.207,10.61,-277.4,26.342,2.52,1.6
193.33,193,0.33,Green Valley 2019 - Site 5652,0.84,16.56,173.2,168.4,146.8,146.8,11.83,0.08,168.9,10.62,13.17,110,1.2,10.63,-278.4,26.348,2.52,1.6
193.34,193,0.34,Green Valley 2019 - Site 5653,0.81,16.44,173,168.2,146.7,146.7,11.83,0.08,168.6,9.13,11.68,110,1.194,10.62,-278.1,26.352,2.52,1.6
193.35,193,0.35,Green Valley 2019 - Site 5654,0.8,16.38,172.5,167.6,146.8,146.8,11.83,0.08,168.1,9.29,11.85,109,1.196,10.6,-277.1,26.355,2.52,1.6
193.36,193,0.36,Green Valley 2019 - Site 5655,0.77,16.27,175.2,170.2,147.1,147.1,11.85,0.08,170.6,10.05,12.61,111,1.205,10.66,-280.2,26.397,2.52,1.6
193.38,193,0.38,Green Valley 2019 - Site 5656,0.91,16.84,175.7,170.5,147.3,147.3,11.85,0.08,171,10.46,13.01,111,1.21,10.66,-280.4,26.423,2.53,1.6
193.39,193,0.39,Green Valley 2019 - Site 5657,0.78,16.31,175.5,170.4,147.3,147.3,11.86,0.08,170.8,9.68,12.24,111,1.204,10.65,-280.1,26.427,2.52,1.6
193.4,193,0.4,Green Valley 2019 - Site 5658,0.79,16.34,176.9,171.4,147.5,147.5,11.85,0.08,171.9,10,12.55,112,1.198,10.67,-281.1,26.494,2.52,1.6
193.41,193,0.41,Green Valley 2019 - Site 5659,0.85,16.58,178.6,172.9,148,148,11.89,0.08,173.5,9.59,12.15,113,1.194,10.7,-283.1,26.537,2.52,1.6
193.42,193,0.42,Green Valley 2019 - Site 5660,0.78,16.32,180.2,174.2,148.5,148.5,11.91,0.08,174.7,10.09,12.64,114,1.197,10.72,-284.2,26.631,2.52,1.6
193.43,193,0.43,Green Valley 2019 - Site 5661,0.82,16.46,179.7,173.6,148.8,148.8,11.93,0.08,174.1,10.36,12.91,113,1.208,10.71,-283.9,26.657,2.52,1.6
193.44,193,0.44,Green Valley 2019 - Site 5662,0.83,16.5,178.9,172.9,149.1,149.1,11.95,0.08,173.5,10.42,12.97,113,1.201,10.71,-283.5,26.644,2.52,1.6
193.45,193,0.45,Green Valley 2019 - Site 5663,0.84,16.57,180,173.7,149.1,149.1,11.94,0.08,174.3,10.45,13.01,113,1.199,10.71,-283.7,26.715,2.52,1.6
193.46,193,0.46,Green Valley 2019 - Site 5664,0.84,16.55,179.7,173.7,149,149,11.95,0.08,174.3,10.28,12.83,113,1.197,10.68,-281.9,26.626,2.52,1.6
193.47,193,0.47,Green Valley 2019 - Site 5665,0.86,16.64,179.8,173.8,148.4,148.4,11.9,0.08,174.4,10.82,13.38,113,1.197,10.65,-279.9,26.63,2.52,1.7
193.48,193,0.48,Green Valley 2019 - Site 5666,0.85,16.58,177,171.2,147.7,147.7,11.85,0.08,171.8,10.9,13.46,112,1.194,10.65,-280,26.592,2.52,1.6
193.49,193,0.49,Green Valley 2019 - Site 5667,0.8,16.37,176,170.4,147.4,147.4,11.83,0.08,170.9,10.35,12.91,111,1.2,10.63,-278.8,26.573,2.52,1.7
193.5,193,0.5,Green Valley 2019 - Site 5668,0.79,16.34,181.9,174.7,148.6,148.6,11.85,0.08,175.4,10.6,13.16,114,1.21,10.72,-284.3,26.937,2.52,1.7
193.51,193,0.51,Green Valley 2019 - Site 5669,0.79,16.35,183.1,175.5,149.3,149.3,11.89,0.08,176.2,10.91,13.46,115,1.203,10.73,-285.2,27.027,2.52,1.7
193.52,193,0.52,Green Valley 2019 - Site 5670,0.82,16.49,184,176.2,149.5,149.5,11.89,0.08,176.9,10.87,13.43,115,1.199,10.73,-285.5,27.096,2.52,1.7
193.53,193,0.53,Green Valley 2019 - Site 5671,0.79,16.34,183.2,176.2,148.9,148.9,11.89,0.08,176.8,10.18,12.74,115,1.199,10.66,-281.1,26.876,2.52,1.7
193.54,193,0.54,Green Valley 2019 - Site 5672,0.81,16.43,173.4,168,148.2,148.2,11.91,0.08,168.5,9.78,12.34,110,1.199,10.66,-280.3,26.524,2.53,1.7
193.55,193,0.55,Green Valley 2019 - Site 5673,0.83,16.49,173.7,168.6,147.4,147.4,11.86,0.08,169.1,10.01,12.56,110,1.196,10.62,-278,26.417,2.52,1.7
193.56,193,0.56,Green Valley 2019 - Site 5674,0.84,16.54,175.8,170.6,147.3,147.3,11.86,0.08,171.1,10.12,12.68,111,1.194,10.65,-280.1,26.436,2.53,1.6
193.57,193,0.57,Green Valley 2019 - Site 5675,0.86,16.64,180.5,175,147.8,147.8,11.89,0.08,175.6,11.1,13.65,114,1.201,10.73,-284.6,26.485,2.52,1.7
193.58,193,0.58,Green Valley 2019 - Site 5676,0.94,16.94,181.3,175.6,148.8,148.8,11.95,0.08,176.1,11.46,14.01,114,1.211,10.78,-288,26.54,2.53,1.7
193.59,193,0.59,Green Valley 2019 - Site 5677,0.93,16.9,178.8,173.4,149,149,11.98,0.08,173.9,11.78,14.34,113,1.207,10.71,-283.8,26.492,2.52,1.7
193.6,193,0.6,Green Valley 2019 - Site 5678,0.9,16.8,181.4,175.7,149,149,11.97,0.08,176.2,11.49,14.04,115,1.2,10.74,-285.6,26.53,2.53,1.6
193.61,193,0.61,Green Valley 2019 - Site 5679,0.92,16.88,187.2,181,150.5,150.5,12.07,0.08,181.6,11.84,14.39,118,1.197,10.82,-290.7,26.627,2.52,1.7
193.63,193,0.63,Green Valley 2019 - Site 5680,0.83,16.51,179.2,173.7,150,150,12.05,0.08,174.2,10.42,12.98,113,1.199,10.7,-282.9,26.506,2.53,1.7
193.64,193,0.64,Green Valley 2019 - Site 5681,0.85,16.6,176.9,171.6,149.1,149.1,11.99,0.08,172.1,10.79,13.34,112,1.201,10.66,-280.3,26.464,2.52,1.7
193.65,193,0.65,Green Valley 2019 - Site 5682,0.86,16.62,176.7,171.4,148.6,148.6,11.96,0.08,171.9,11.17,13.73,112,1.202,10.65,-279.8,26.452,2.53,1.7
193.66,193,0.66,Green Valley 2019 - Site 5683,0.79,16.34,174.6,169.3,148.7,148.7,11.96,0.08,169.8,10.11,12.66,110,1.205,10.68,-281.6,26.476,2.52,1.7
193.67,193,0.67,Green Valley 2019 - Site 5684,0.85,16.58,181.6,174.5,150,150,11.96,0.08,175.2,10.94,13.49,114,1.209,10.74,-285.9,26.928,2.53,1.7
193.68,193,0.68,Green Valley 2019 - Site 5685,0.75,16.2,178.5,172,149.5,149.5,11.96,0.08,172.6,10.11,12.67,112,1.201,10.68,-281.9,26.772,2.52,1.7
193.69,193,0.69,Green Valley 2019 - Site 5686,0.72,16.06,174.4,168.4,148.6,148.6,11.91,0.08,169,9.44,11.99,110,1.195,10.61,-277.6,26.672,2.52,1.7
193.7,193,0.7,Green Valley 2019 - Site 5687,0.69,15.95,174.9,168.8,148.1,148.1,11.86,0.08,169.4,9.94,12.5,110,1.197,10.62,-278.1,26.698,2.52,1.6
193.71,193,0.71,Green Valley 2019 - Site 5688,0.62,15.68,170.5,165.2,147.1,147.1,11.82,0.08,165.7,8.92,11.48,108,1.203,10.54,-273.1,26.506,2.52,1.6
193.72,193,0.72,Green Valley 2019 - Site 5689,0.65,15.79,170.8,165.6,146.4,146.4,11.76,0.08,166.1,8.87,11.43,108,1.209,10.53,-272.5,26.504,2.52,1.6
193.73,193,0.73,Green Valley 2019 - Site 5690,0.62,15.67,169.7,164.6,145.6,145.6,11.71,0.08,165.1,8.51,11.06,107,1.203,10.51,-271.6,26.454,2.52,1.6
193.74,193,0.74,Green Valley 2019 - Site 5691,0.58,15.53,169.4,164.4,145,145,11.66,0.08,164.8,8.14,10.69,107,1.2,10.5,-270.9,26.459,2.52,1.6
193.75,193,0.75,Green Valley 2019 - Site 5692,0.53,15.3,168.6,163.7,144.2,144.2,11.61,0.08,164.2,7.66,10.22,107,1.197,10.47,-268.9,26.406,2.52,1.6
193.76,193,0.76,Green Valley 2019 - Site 5693,0.5,15.21,166.6,162,142.9,142.9,11.52,0.08,162.4,7.18,9.74,106,1.196,10.41,-265.4,26.336,2.52,1.6
193.77,193,0.77,Green Valley 2019 - Site 5694,0.48,15.1,166.3,161.8,142.1,142.1,11.46,0.08,162.2,6.69,9.24,105,1.193,10.4,-264.6,26.318,2.52,1.6
193.78,193,0.78,Green Valley 2019 - Site 5695,0.47,15.07,165.9,161.5,141.2,141.2,11.4,0.08,162,6.67,9.22,105,1.199,10.4,-264.3,26.282,2.52,1.6
193.79,193,0.79,Green Valley 2019 - Site 5696,0.53,15.3,165.6,161.3,140.6,140.6,11.35,0.08,161.7,7.13,9.69,105,1.211,10.41,-265,26.256,2.52,1.6
193.8,193,0.8,Green Valley 2019 - Site 5697,0.63,15.71,165.8,161.5,140.4,140.4,11.34,0.08,161.9,7.8,10.35,105,1.207,10.44,-267.2,26.271,2.52,1.6
